state,stars,review_count,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsReservations,Caters,RestaurantsTakeOut,GoodForKids,RestaurantsGoodForGroups,RestaurantsDelivery,HasTV,BikeParking
PA,3,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,
PA,3.5,32,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
IN,2,11,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
TN,1.5,6,TRUE,,FALSE,,FALSE,TRUE,TRUE,TRUE,,
PA,1.5,13,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
IN,4,156,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,1.5,14,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,3.5,122,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,None,FALSE,FALSE
NJ,4,41,TRUE,FALSE,FALSE,TRUE,TRUE,,,TRUE,TRUE,FALSE
TN,2,47,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
IN,2,67,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
NJ,2.5,59,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
IN,5,69,,TRUE,,,TRUE,,,TRUE,,
TN,3.5,23,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
AZ,2,69,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,,
AZ,4,95,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
AB,4,87,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
CA,4,130,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,4,43,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
IN,2.5,22,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,1.5,11,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4,44,TRUE,,FALSE,,TRUE,,,TRUE,FALSE,
DE,3,118,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,3,48,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
CA,4,228,TRUE,None,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
AB,4,6,,,,,,,,,,
TN,4,460,TRUE,FALSE,FALSE,FALSE,None,TRUE,TRUE,None,TRUE,FALSE
TN,2.5,71,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,3.5,73,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IL,3.5,16,TRUE,,FALSE,,TRUE,,,FALSE,TRUE,
PA,1.5,16,,,,,,,,,,
PA,2.5,77,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
NV,4,245,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,2,27,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,4,46,TRUE,TRUE,FALSE,TRUE,TRUE,,,TRUE,TRUE,FALSE
MO,1.5,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,4,53,,,,,,TRUE,,,,
MO,1.5,26,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
FL,3.5,98,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
NJ,4,13,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,4,480,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,3.5,41,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,2.5,26,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3.5,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,
MO,4,278,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,3,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
PA,2.5,55,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,2.5,11,TRUE,,,,TRUE,,,TRUE,,
AZ,4,53,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NV,3.5,30,TRUE,,,TRUE,TRUE,,,,TRUE,TRUE
NV,3,116,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IL,1.5,5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,
ID,1.5,22,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,13,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,2.5,15,TRUE,,FALSE,,TRUE,TRUE,,TRUE,,
DE,2,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3.5,175,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,3,37,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3,69,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IN,2,7,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,
PA,2.5,86,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,1.5,42,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,2.5,36,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,3,33,TRUE,,TRUE,,TRUE,,,TRUE,TRUE,
TN,1,13,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
CA,4,30,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,
FL,4,48,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MO,1.5,29,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,1.5,17,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,1.5,74,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
PA,4.5,31,,TRUE,,,TRUE,,,TRUE,,
MO,3,30,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NC,2,29,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
PA,4.5,12,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
PA,3.5,245,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NV,4.5,149,TRUE,None,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
TN,4,42,TRUE,TRUE,FALSE,FALSE,TRUE,,,None,TRUE,TRUE
TN,2,25,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,3.5,77,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2,14,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
NJ,2.5,15,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
LA,3.5,21,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
TN,2.5,28,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,3.5,66,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
PA,2.5,24,TRUE,None,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3.5,443,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
AZ,2.5,19,TRUE,TRUE,,TRUE,TRUE,,,TRUE,,TRUE
PA,4.5,7,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LA,1.5,18,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,1.5,28,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,1.5,13,,,,,,,,TRUE,,
PA,2.5,110,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
MO,1.5,8,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
AZ,2.5,23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
LA,3.5,19,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
LA,3.5,146,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
PA,2,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,2,32,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,2,39,,,,,,,,,,
NJ,2.5,93,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,3,48,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IL,3.5,6,,,,,,,,,,
PA,3,18,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
IL,1.5,30,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,1.5,17,TRUE,None,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
PA,4,1082,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
LA,1,10,,,,,TRUE,,TRUE,TRUE,,
AZ,3.5,51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE
ID,4.5,103,TRUE,TRUE,FALSE,,TRUE,,TRUE,TRUE,TRUE,
CA,2.5,113,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
ID,3.5,41,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NJ,2,30,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AZ,2.5,14,TRUE,TRUE,,,TRUE,TRUE,FALSE,FALSE,FALSE,
IL,2.5,5,TRUE,,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,
IN,3,40,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
FL,3,11,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
NJ,2.5,43,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,4,50,,TRUE,,,TRUE,,,,TRUE,
IN,2.5,6,TRUE,,,,TRUE,,,TRUE,,
NJ,4.5,7,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NJ,2.5,17,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,3.5,140,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,4,70,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IN,2,54,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,3,5,TRUE,,,,FALSE,FALSE,,,,
NJ,3.5,36,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FL,3.5,561,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3,29,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
PA,3.5,70,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,3,8,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,
FL,3.5,14,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,
TN,3.5,7,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,
IN,2,12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,
FL,3.5,63,TRUE,TRUE,FALSE,,,TRUE,TRUE,FALSE,TRUE,
NJ,3,6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,2,15,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
PA,4,1553,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
NJ,4,11,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,4,857,TRUE,None,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
AZ,2,42,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,4.5,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2,13,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,3.5,167,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
ID,4,189,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,1.5,32,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,,
LA,4,35,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,3,51,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
NJ,3.5,57,,,,,TRUE,TRUE,,TRUE,TRUE,
PA,4.5,282,TRUE,None,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
FL,4,272,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
NJ,1.5,7,TRUE,,FALSE,,FALSE,TRUE,TRUE,TRUE,,
IN,3,10,TRUE,,FALSE,,TRUE,TRUE,TRUE,FALSE,,
LA,1.5,35,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
PA,1.5,9,,TRUE,,,TRUE,,,TRUE,TRUE,
FL,3.5,63,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PA,3.5,17,TRUE,TRUE,FALSE,,TRUE,FALSE,TRUE,TRUE,,TRUE
FL,2.5,68,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CA,3.5,29,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,FALSE,,
PA,3,202,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IN,3.5,175,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
FL,2,35,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AZ,3,28,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,4,61,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,3.5,1567,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,4.5,8,,TRUE,TRUE,,,,,FALSE,,
FL,5,186,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
FL,2,28,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
CA,4,255,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
NJ,4,7,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
AB,3.5,5,,None,FALSE,,TRUE,TRUE,TRUE,TRUE,,
IN,1.5,14,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,2,16,,,,,TRUE,,,TRUE,,
IN,2,8,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,
LA,3.5,117,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
AZ,2,18,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
AZ,4,23,FALSE,TRUE,FALSE,FALSE,TRUE,,,TRUE,FALSE,TRUE
PA,4.5,54,,TRUE,,,TRUE,,,TRUE,,
MO,4.5,13,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
DE,3,35,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,4,16,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,,
AZ,3.5,26,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,2,107,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,3,35,TRUE,None,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,4,174,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,
FL,3.5,28,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
IN,2.5,13,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,
TN,2.5,15,,,,,,,,,,
MO,2,26,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,3,8,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
MO,3,23,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
MO,1,28,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,2,81,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
IN,2,58,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
DE,2.5,63,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,3,68,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2.5,5,,FALSE,FALSE,,TRUE,,TRUE,,TRUE,
IN,4,9,TRUE,,,TRUE,TRUE,,,FALSE,,TRUE
LA,2,248,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
TN,3,29,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,None,TRUE,TRUE
PA,3.5,6,,,,,,,,,,
FL,2.5,739,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
MO,4,57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
MO,3.5,46,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
FL,2.5,20,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3,42,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
FL,3,34,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
IL,3.5,5,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,4,51,,TRUE,,,TRUE,,,,,
NV,2,43,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
DE,4.5,103,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,2,28,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
DE,3,48,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
FL,4,14,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,
MO,3,14,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
FL,2.5,76,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
FL,2.5,6,TRUE,,,,FALSE,TRUE,,TRUE,,
NV,3.5,18,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
NV,2,52,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,4,443,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
AB,1.5,7,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
AZ,3,225,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
MO,1.5,18,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,
IN,2.5,77,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,2,17,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,None,TRUE,
IL,1.5,8,,,,,FALSE,,,TRUE,,
PA,2,11,TRUE,TRUE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
LA,2,16,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
MO,1.5,15,TRUE,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,
MO,2.5,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,3,75,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IN,4,36,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
FL,2.5,12,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TN,1.5,35,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ID,3,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IL,2.5,5,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
LA,3.5,446,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
TN,3,9,TRUE,FALSE,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
IN,3,19,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,4,136,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
IN,1.5,15,,,FALSE,,TRUE,TRUE,FALSE,TRUE,,
PA,5,10,TRUE,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,TRUE
TN,3.5,8,TRUE,,,,,,,,,
PA,4,114,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
NJ,3.5,22,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
FL,2.5,47,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3.5,9,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,,
LA,1,22,TRUE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
NJ,3.5,146,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TN,4,130,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IN,3,103,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,2,48,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PA,3.5,7,TRUE,,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,
TN,3.5,51,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,None,TRUE,TRUE
NJ,2,30,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
DE,2,35,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
PA,4.5,50,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
AB,4,5,,,FALSE,,,TRUE,,,,
AZ,4,107,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
NJ,1.5,17,TRUE,None,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
IN,4,136,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
NJ,2,13,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
DE,2,6,TRUE,,FALSE,,TRUE,FALSE,TRUE,FALSE,,
LA,3.5,161,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
FL,2,19,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
MO,4,11,TRUE,TRUE,FALSE,FALSE,,,,FALSE,,
PA,3.5,8,TRUE,None,,,TRUE,,,TRUE,,
NV,1.5,36,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
